Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-16-22|GDr0.6-15pc-Gy 1,n/a|1|-6|gamma-rays Co-60|1|grays|External exposure|0.6 mGy/min|12 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-23|GDr3.3-15pc-Gy 1,n/a|1|-6|gamma-rays Co-60|1|grays|External exposure|3.3 mGy/min|12 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-24|GDr16.6-15pc-Gy,n/a|1|-6|gamma-rays Co-60|1|grays|External exposure|16.6 mGy/min|7 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-25|GDr166-15pc-Gy 1,n/a|1|-6|gamma-rays Co-60|1|grays|External exposure|166 mGy/min|11 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-26|GDR-21pc-Gy 0,n/a|1|-1|none (controls)|0|grays|External exposure|n/a|29 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-27|GDr0.6-21pc-Gy 1,n/a|1|-1|gamma-rays Co-60|1|grays|External exposure|0.6 mGy/min|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-28|GDr3.3-21pc-Gy 1,n/a|1|-1|gamma-rays Co-60|1|grays|External exposure|3.3 mGy/min|10 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-29|GDr16.6-21pc-Gy 1,n/a|1|-1|gamma-rays Co-60|1|grays|External exposure|166 mGy/min|8 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|Testes assayed at sacrifice at 3 months age|No information on individuals available for this study
2-16-30|GDr18-21pc-Gy 0,n/a|1|-1|none (controls)|0|grays|External exposure|n/a|(0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-31|GT-18pc-Gy 0.1,n/a|1|-4|gamma-rays Co-60|0.1|grays|External exposure|0.1 Gy/min|14 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-32|GT-18pc-Gy 0.2,n/a|1|-4|gamma-rays Co-60|0.2|grays|External exposure|?Number assayed 0.1 Gy/min|(0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-33|GT-18pc-Gy 0.3,n/a|1|-4|gamma-rays Co-60|0.3|grays|External exposure|?Number assayed 0.1 Gy/min|(0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-34|GT-18pc-Gy 0.4,n/a|1|-4|gamma-rays Co-60|0.4|grays|External exposure|?Number assayed 0.1 Gy/min|(0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-35|GT-21pc-Gy 0.1,n/a|1|-1|gamma-rays Co-60|0.1|grays|External exposure|0.1 Gy/min|14 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-36|GT-21pc-Gy 0.2,n/a|1|-1|gamma-rays Co-60|0.2|grays|External exposure|0.1 Gy/min|16 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-37|GT-21pc-Gy 0.3,n/a|1|-1|gamma-rays Co-60|0.3|grays|External exposure|0.1 Gy/min|23 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-38|GT-21pc-Gy 0.4,n/a|1|-1|gamma-rays Co-60|0.4|grays|External exposure|0.1 Gy/min|14 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-39|GT-21pc-Gy 0.5,n/a|1|-1|gamma-rays Co-60|0.5|grays|External exposure|0.1 Gy/min|8 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-40|GT-21pc-Gy 1,n/a|1|-1|gamma-rays Co-60|1|grays|External exposure|0.1 Gy/min|8 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Foetal|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-41|GT-21pc-Gy 1.5,n/a|1|-1|gamma-rays Co-60|1.5|grays|External exposure|0.1 Gy/min|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Birth|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-42|GT-0pb-Gy 0.1,n/a|1|0|gamma-rays Co-60|0.1|grays|External exposure|0.1 Gy/min|15 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Birth|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-43|GT-0pb-Gy 0.2,n/a|1|0|gamma-rays Co-60|0.2|grays|External exposure|0.1 Gy/min|16 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Birth|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-44|GT-0pb-Gy 0.3,n/a|1|0|gamma-rays Co-60|0.3|grays|External exposure|0.1 Gy/min|13 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Birth|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-45|GT-0pb-Gy 0.4,n/a|1|0|gamma-rays Co-60|0.4|grays|External exposure|0.1 Gy/min|12 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Lactation|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-46|GT-2pb-Gy 0.1,n/a|1|2|gamma-rays Co-60|0.1|grays|External exposure|0.1 Gy/min|11 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Lactation|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-47|GT-2pb-Gy 0.2,n/a|1|2|gamma-rays Co-60|0.2|grays|External exposure|0.1 Gy/min|23 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Lactation|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-48|GT-2pb-Gy 0.3,n/a|1|2|gamma-rays Co-60|0.3|grays|External exposure|0.1 Gy/min|33 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Lactation|testes assayed at sacrifice at 26 d age|No information on individuals available for this study
2-16-49|GT-2pb-Gy 0.4,n/a|1|2|gamma-rays Co-60|0.4|grays|External exposure|0.1 Gy/min|8 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Male|Lactation|testes assayed|No information on individuals available for this study
