Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
16-2-30|n/a,n/a|1|245|ß-rays|125|grays|External exposure|Sr-90  source 5 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-31|n/a,n/a|1|245|ß-rays|150|grays|External exposure|Sr-90  source 2 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-32|n/a,n/a|1|245|ß-rays|300|grays|External exposure|Sr-90  source 2 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-33|n/a,n/a|1|245|ß-rays|400|grays|External exposure|Sr-90  source 2 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-34|n/a,n/a|1|245|ß-rays|500|grays|External exposure|Sr-90  source 2 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-35|n/a,n/a|1|245|ß-rays|750|grays|External exposure|Sr-90  source 2 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-36|n/a,n/a|1|245|ß-rays|70|grays|External exposure|Sr-90  source 1 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-37|n/a,n/a|1|245|ß-rays|150|grays|External exposure|Sr-90  source 1 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-38|n/a,n/a|1|245|ß-rays|300|grays|External exposure|Sr-90  source 1 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-39|n/a,n/a|1|245|ß-rays|500|grays|External exposure|Sr-90  source 1 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-40|n/a,n/a|1|245|ß-rays|1000|grays|External exposure|Sr-90  source 1 mm|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-41|n/a,n/a|1|245|ß-rays|29.4|grays|External exposure|Tm-170  source 19 mm|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-42|n/a,n/a|1|245|ß-rays|36.3|grays|External exposure|Tm-170  source 19 mm|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-43|n/a,n/a|1|245|ß-rays|44|grays|External exposure|Tm-170  source 19 mm|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-44|n/a,n/a|1|245|ß-rays|68.9|grays|External exposure|Tm-170  source 19 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-45|n/a,n/a|1|245|ß-rays|88|grays|External exposure|Tm-170  source 19 mm|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-46|n/a,n/a|1|245|ß-rays|110|grays|External exposure|Tm-170  source 19 mm|4 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-47|n/a,n/a|1|245|ß-rays|140|grays|External exposure|Tm-170  source 19 mm|4 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-48|n/a,n/a|1|245|ß-rays|40|grays|External exposure|Tm-170  source 9 mm|26 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-49|n/a,n/a|1|245|ß-rays|60|grays|External exposure|Tm-170  source 9 mm|36 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-50|n/a,n/a|1|245|ß-rays|80|grays|External exposure|Tm-170  source 9 mm|70 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-51|n/a,n/a|1|245|ß-rays|100|grays|External exposure|Tm-170  source 9 mm|32 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-52|n/a,n/a|1|245|ß-rays|120|grays|External exposure|Tm-170  source 9 mm|14 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-53|n/a,n/a|1|245|ß-rays|48.3|grays|External exposure|Tm-170  source 5 mm|26 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-54|n/a,n/a|1|245|ß-rays|72.4|grays|External exposure|Tm-170  source 5 mm|20 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-55|n/a,n/a|1|245|ß-rays|96.5|grays|External exposure|Tm-170  source 5 mm|18 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-56|n/a,n/a|1|245|ß-rays|121|grays|External exposure|Tm-170  source 5 mm|14 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-57|n/a,n/a|1|245|ß-rays|145|grays|External exposure|Tm-170  source 5 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-58|n/a,n/a|1|245|ß-rays|193|grays|External exposure|Tm-170  source 5 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-59|n/a,n/a|1|245|ß-rays|70|grays|External exposure|Tm-170  source 2 mm|16 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-60|n/a,n/a|1|245|ß-rays|140|grays|External exposure|Tm-170  source 2 mm|18 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-61|n/a,n/a|1|245|ß-rays|258|grays|External exposure|Tm-170  source 2 mm|20 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-62|n/a,n/a|1|245|ß-rays|280|grays|External exposure|Tm-170  source 2 mm|16 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-63|n/a,n/a|1|245|ß-rays|378|grays|External exposure|Tm-170  source 2 mm|20 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-64|n/a,n/a|1|245|ß-rays|380|grays|External exposure|Tm-170  source 2 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-65|n/a,n/a|1|245|ß-rays|420|grays|External exposure|Tm-170  source 2 mm|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-66|n/a,n/a|1|245|ß-rays|514|grays|External exposure|Tm-170  source 2 mm|18 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-67|n/a,n/a|1|245|ß-rays|771|grays|External exposure|Tm-170  source 2 mm|18 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-68|n/a,n/a|1|245|ß-rays|1028|grays|External exposure|Tm-170  source 2 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-69|n/a,n/a|1|245|ß-rays|1541|grays|External exposure|Tm-170  source 2 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-70|n/a,n/a|1|245|ß-rays|72.8|grays|External exposure|Tm-170  source 1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-71|n/a,n/a|1|245|ß-rays|131|grays|External exposure|Tm-170  source 1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-72|n/a,n/a|1|245|ß-rays|182|grays|External exposure|Tm-170  source 1 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-73|n/a,n/a|1|245|ß-rays|364|grays|External exposure|Tm-170  source 1 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-74|n/a,n/a|1|245|ß-rays|554|grays|External exposure|Tm-170  source 1 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-75|n/a,n/a|1|245|ß-rays|757|grays|External exposure|Tm-170  source 1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-76|n/a,n/a|1|245|ß-rays|191|grays|External exposure|Tm-170  source 0.5 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-77|n/a,n/a|1|245|ß-rays|245|grays|External exposure|Tm-170  source 0.5 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-78|n/a,n/a|1|245|ß-rays|301|grays|External exposure|Tm-170  source 0.5 mm|14 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-79|n/a,n/a|1|245|ß-rays|413|grays|External exposure|Tm-170  source 0.5 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-80|n/a,n/a|1|245|ß-rays|734|grays|External exposure|Tm-170  source 0.5 mm|15 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-81|n/a,n/a|1|245|ß-rays|1010|grays|External exposure|Tm-170  source 0.5 mm|5 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-82|n/a,n/a|1|245|ß-rays|81.9|grays|External exposure|Tm-170  source 0.1 mm|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-83|n/a,n/a|1|245|ß-rays|147|grays|External exposure|Tm-170  source 0.1 mm|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-84|n/a,n/a|1|245|ß-rays|262|grays|External exposure|Tm-170  source 0.1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-85|n/a,n/a|1|245|ß-rays|343|grays|External exposure|Tm-170  source 0.1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-86|n/a,n/a|1|245|ß-rays|442|grays|External exposure|Tm-170  source 0.1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-87|n/a,n/a|1|245|ß-rays|786|grays|External exposure|Tm-170  source 0.1 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-88|n/a,n/a|1|245|ß-rays|250|grays|External exposure|Pm-147  source 15 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-89|n/a,n/a|1|245|ß-rays|375|grays|External exposure|Pm-147  source 15 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-90|n/a,n/a|1|245|ß-rays|500|grays|External exposure|Pm-147  source 15 mm|14 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-91|n/a,n/a|1|245|ß-rays|620|grays|External exposure|Pm-147  source 15 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-92|n/a,n/a|1|245|ß-rays|750|grays|External exposure|Pm-147  source 15 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-93|n/a,n/a|1|245|ß-rays|375|grays|External exposure|Pm-147  source 9 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-94|n/a,n/a|1|245|ß-rays|500|grays|External exposure|Pm-147  source 9 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-95|n/a,n/a|1|245|ß-rays|600|grays|External exposure|Pm-147  source 9 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-96|n/a,n/a|1|245|ß-rays|750|grays|External exposure|Pm-147  source 9 mm|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-97|n/a,n/a|1|245|ß-rays|875|grays|External exposure|Pm-147  source 9 mm|7 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-98|n/a,n/a|1|245|ß-rays|250|grays|External exposure|Pm-147  source 5 mm|5 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-99|n/a,n/a|1|245|ß-rays|375|grays|External exposure|Pm-147  source 5 mm|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-100|n/a,n/a|1|245|ß-rays|500|grays|External exposure|Pm-147  source 5 mm|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-101|n/a,n/a|1|245|ß-rays|620|grays|External exposure|Pm-147  source 5 mm|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-102|n/a,n/a|1|245|ß-rays|750|grays|External exposure|Pm-147  source 5 mm|14 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-103|n/a,n/a|1|245|ß-rays|250|grays|External exposure|Pm-147  source 2 mm|5 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-104|n/a,n/a|1|245|ß-rays|400|grays|External exposure|Pm-147  source 2 mm|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-105|n/a,n/a|1|245|ß-rays|510|grays|External exposure|Pm-147  source 2 mm|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-106|n/a,n/a|1|245|ß-rays|620|grays|External exposure|Pm-147  source 2 mm|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-107|n/a,n/a|1|245|ß-rays|750|grays|External exposure|Pm-147  source 2 mm|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-108|n/a,n/a|1|245|ß-rays|15|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-109|n/a,n/a|1|245|ß-rays|22.5|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-110|n/a,n/a|1|245|ß-rays|25|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-111|n/a,n/a|1|245|ß-rays|30|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-112|n/a,n/a|1|245|ß-rays|35|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-113|n/a,n/a|1|245|ß-rays|40|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-114|n/a,n/a|1|245|ß-rays|50|grays|External exposure|Sr-90  source 107 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-115|n/a,n/a|1|245|ß-rays|25|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-116|n/a,n/a|1|245|ß-rays|30|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-117|n/a,n/a|1|245|ß-rays|40|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-118|n/a,n/a|1|245|ß-rays|45|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-119|n/a,n/a|1|245|ß-rays|50|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-120|n/a,n/a|1|245|ß-rays|55|grays|External exposure|Sr-90  source 52 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-121|n/a,n/a|1|245|ß-rays|50|grays|External exposure|Sr-90  source 22 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
16-2-122|n/a,n/a|1|245|ß-rays|60|grays|External exposure|Sr-90  source 22 mGy/min|(0 in ERA)|Livestock|Pig large white|Female|Unknown|Skin erythema, moist desquamation and late dermal atrophy|No information on individuals available for this study
