"o","l"
1.18,0.00814573136124884
1.19,0.00834070604448923
1.2,0.00853829676187285
1.21,0.00873849393889906
1.22,0.00894128731419543
1.23,0.00914666595285022
1.24,0.00935461826047952
1.25,0.00956513199716116
1.26,0.0097781942916602
1.27,0.0099937916559923
1.28,0.0102119099998787
1.29,0.0104325346453364
1.3,0.0106556503419067
1.31,0.0108812412810429
1.32,0.0111092911118055
1.33,0.0113397829552234
1.34,0.0115726994199287
1.35,0.0118080226171325
1.36,0.0120457341758938
1.37,0.0122858152579154
1.38,0.0125282465733271
1.39,0.0127730083952813
1.4,0.013020080575232
1.41,0.0132694425579898
1.42,0.013521073396497
1.43,0.0137749517670033
1.44,0.0140310559833107
1.45,0.0142893640122146
1.46,0.0145498534872246
1.47,0.0148125017235626
1.48,0.0150772857322103
1.49,0.0153441822342789
1.5,0.0156131676746761
1.51,0.0158842182361833
1.52,0.0161573098529549
1.53,0.016432418224445
1.54,0.0167095188282186
1.55,0.0169885869332409
1.56,0.0172695976130685
1.57,0.0175525257581211
1.58,0.0178373460888441
1.59,0.0181240331676047
1.6,0.0184125614109208
1.61,0.0187029051015357
1.62,0.0189950383999239
1.63,0.0192889353560395
1.64,0.0195845699203736
1.65,0.0198819159549947
1.66,0.0201809472447198
1.67,0.0204816375073235
1.68,0.0207839604040235
1.69,0.0210878895498401
1.7,0.0213933985232832
1.71,0.0217004608763053
1.72,0.0220090501435762
1.73,0.0223191398514331
1.74,0.0226307035276767
1.75,0.0229437147098324
1.76,0.0232581469539443
1.77,0.0235739738423266
1.78,0.0238911689927568
1.79,0.0242097060653822
1.8,0.0245295587708085
1.81,0.0248507008777926
1.82,0.0251731062199566
1.83,0.0254967487033177
1.84,0.0258216023127493
1.85,0.0261476411183788
1.86,0.0264748392832888
1.87,0.0268031710677334
1.88,0.0271326108365436
1.89,0.0274631330643925
1.9,0.027794712341662
1.91,0.028127323379132
1.92,0.028460941014631
1.93,0.0287955402159958
1.94,0.0291310960879729
1.95,0.0294675838748578
1.96,0.0298049789668954
1.97,0.0301432569031893
1.98,0.0304823933761073
1.99,0.0308223642356721
2,0.0311631454928333
2.01,0.0315047133230693
2.02,0.0318470440699583
2.03,0.0321901142487418
2.04,0.0325339005485532
2.05,0.032878379836705
2.06,0.0332235291605078
2.07,0.0335693257495411
2.08,0.0339157470197138
2.09,0.0342627705742293
2.1,0.0346103742064722
2.11,0.0349585359016907
2.12,0.0353072338398895
2.13,0.0356564463965923
2.14,0.0360061521448373
2.15,0.0363563298576588
2.16,0.0367069585081842
2.17,0.0370580172721035
2.18,0.0374094855282254
2.19,0.0377613428600084
2.2,0.0381135690565895
2.21,0.0384661441136527
2.22,0.0388190482338071
2.23,0.0391722618284967
2.24,0.0395257655168289
2.25,0.0398795401281463
2.26,0.0402335667011387
2.27,0.0405878264839899
2.28,0.0409423009362865
2.29,0.0412969717272652
2.3,0.0416518207377795
2.31,0.0420068300582473
2.32,0.0423619819902806
2.33,0.0427172590460287
2.34,0.0430726439485731
2.35,0.0434281196301093
2.36,0.043783669232924
2.37,0.0441392761093771
2.38,0.0444949238201333
2.39,0.0448505961348541
2.4,0.0452062770304583
2.41,0.0455619506922817
2.42,0.0459176015110601
2.43,0.0462732140850348
2.44,0.0466287732156579
2.45,0.0469842639107715
2.46,0.0473396713801425
2.47,0.047694981037495
2.48,0.0480501784971843
2.49,0.0484052495752456
2.5,0.0487601802862182
2.51,0.0491149568446361
2.52,0.0494695656614142
2.53,0.0498239933449173
2.54,0.0501782266980275
2.55,0.0505322527179947
2.56,0.0508860585946765
2.57,0.0512396317100778
2.58,0.0515929596363243
2.59,0.0519460301341861
2.6,0.052298831153381
2.61,0.0526513508284534
2.62,0.0530035774800998
2.63,0.0533554996122271
2.64,0.053707105911218
2.65,0.0540583852443422
2.66,0.0544093266580459
2.67,0.0547599193769764
2.68,0.0551101528025119
2.69,0.0554600165099723
2.7,0.0558095002497371
2.71,0.0561585939435274
2.72,0.0565072876831904
2.73,0.0568555717303779
2.74,0.0572034365139703
2.75,0.0575508726282846
2.76,0.0578978708326361
2.77,0.0582444220495672
2.78,0.0585905173619334
2.79,0.0589361480131648
2.8,0.0592813054044987
2.81,0.0596259810938572
2.82,0.0599701667949343
2.83,0.0603138543734127
2.84,0.0606570358482504
2.85,0.0609997033886906
2.86,0.0613418493117619
2.87,0.0616834660827027
2.88,0.0620245463128362
2.89,0.0623650827553084
2.9,0.0627050683088419
2.91,0.0630444960107083
2.92,0.0633833590392757
2.93,0.0637216507095571
2.94,0.064059364473207
2.95,0.0643964939173204
2.96,0.0647330327615155
2.97,0.0650689748569689
2.98,0.0654043141859512
2.99,0.0657390448584381
3,0.0660731611115118
3.01,0.0664066573087138
3.02,0.0667395279370606
3.03,0.067071767606014
3.04,0.0674033710470279
3.05,0.0677343331100625
3.06,0.0680646487642695
3.07,0.0683943130944936
3.08,0.0687233213021789
3.09,0.0690516687010938
3.1,0.0693793507181555
3.11,0.0697063628914906
3.12,0.0700327008678901
3.13,0.0703583604030722
3.14,0.0706833373590802
3.15,0.0710076277029856
3.16,0.0713312275062804
3.17,0.0716541329433139
3.18,0.071976340288571
3.19,0.0722978459172144
3.2,0.0726186463026261
3.21,0.0729387380155526
3.22,0.0732581177227658
3.23,0.0735767821848884
3.24,0.0738947282565649
3.25,0.0742119528840813
3.26,0.0745284531045426
3.27,0.0748442260441139
3.28,0.0751592689179361
3.29,0.0754735790274503
3.3,0.0757871537598518
3.31,0.0760999905871544
3.32,0.076412087065063
3.33,0.0767234408296019
3.34,0.077034049600258
3.35,0.0773439111745013
3.36,0.0776530234284551
3.37,0.0779613843163838
3.38,0.0782689918690841
3.39,0.0785758441915222
3.4,0.0788819394631407
3.41,0.0791872759361944
3.42,0.0794918519360996
3.43,0.0797956658563042
3.44,0.0800987161630499
3.45,0.0804010013891011
3.46,0.0807025201357492
3.47,0.0810032710702971
3.48,0.0813032529264766
3.49,0.0816024645019056
3.5,0.0819009046574803
3.51,0.0821985723163669
3.52,0.0824954664655724
3.53,0.0827915861500551
3.54,0.0830869304748787
3.55,0.0833814986045872
3.56,0.0836752897616779
3.57,0.0839683032243093
3.58,0.0842605383275478
3.59,0.0845519944606569
3.6,0.0848426710675163
3.61,0.0851325676446908
3.62,0.0854216837424483
3.63,0.0857100189610204
3.64,0.0859975729517338
3.65,0.0862843454157722
3.66,0.086570336104097
3.67,0.0868555448136233
3.68,0.0871399713907217
3.69,0.0874236157282322
3.7,0.0877064777622653
3.71,0.0879885574770432
3.72,0.0882698548993386
3.73,0.0885503700989096
3.74,0.0888301031894066
3.75,0.0891090543254636
3.76,0.089387223703334
3.77,0.0896646115595115
3.78,0.0899412181698201
3.79,0.0902170438510009
3.8,0.0904920889551208
3.81,0.0907663538745249
3.82,0.0910398390371342
3.83,0.0913125449078356
3.84,0.0915844719860104
3.85,0.0918556208079019
3.86,0.0921259919426525
3.87,0.0923955859933586
3.88,0.0926644035963491
3.89,0.0929324454210087
3.9,0.0931997121665554
3.91,0.0934662045669372
3.92,0.0937319233823667
3.93,0.0939968694068488
3.94,0.0942610434622934
3.95,0.0945244463995608
3.96,0.0947870790979644
3.97,0.0950489424644011
3.98,0.0953100374338328
3.99,0.0955703649668674
4,0.0958299260510515
4.01,0.0960887216990635
4.02,0.0963467529494205
4.03,0.096604020864245
4.04,0.096860526530471
4.05,0.0971162710587526
4.06,0.0973712555831526
4.07,0.097625481259334
4.08,0.0978789492660218
4.09,0.0981316608031686
4.1,0.098383617092372
4.11,0.0986348193756486
4.12,0.0988852689161269
4.13,0.0991349669957441
4.14,0.09938391491668
4.15,0.0996321139998066
4.16,0.0998795655846389
4.17,0.100126271030368
4.18,0.100372231710525
4.19,0.100617449019896
4.2,0.100861924368239
4.21,0.101105659181269
4.22,0.101348654902742
4.23,0.101590912990941
4.24,0.101832434920413
4.25,0.102073222180508
4.26,0.102313276274832
4.27,0.102552598721798
4.28,0.10279119105398
4.29,0.103029054817247
4.3,0.103266191571394
4.31,0.103502602888466
4.32,0.103738290353189
4.33,0.103973255563796
4.34,0.104207500128537
4.35,0.104441025669627
4.36,0.104673833819166
4.37,0.104905926220246
4.38,0.105137304527265
4.39,0.105367970405026
4.4,0.10559792552871
4.41,0.105827171583604
4.42,0.10605571026293
4.43,0.10628354327093
4.44,0.106510672320985
4.45,0.106737099134259
4.46,0.106962825440296
4.47,0.107187852978749
4.48,0.107412183494698
4.49,0.107635818742749
4.5,0.107858760485004
4.51,0.108081010489788
4.52,0.10830257053245
4.53,0.108523442396348
4.54,0.108743627870251
4.55,0.108963128749591
4.56,0.109181946836235
4.57,0.109400083936929
4.58,0.109617541865097
4.59,0.109834322438899
4.6,0.110050427481295
4.61,0.110265858822487
4.62,0.110480618294357
4.63,0.110694707735966
4.64,0.110908128989
4.65,0.111120883900014
4.66,0.111332974319318
4.67,0.11154440210182
4.68,0.111755169105441
4.69,0.111965277191801
4.7,0.112174728224147
4.71,0.112383524072433
4.72,0.112591666605867
4.73,0.112799157698467
4.74,0.113005999226687
4.75,0.113212193068203
4.76,0.113417741104089
4.77,0.113622645217418
4.78,0.113826907291755
4.79,0.11403052921539
4.8,0.114233512875081
4.81,0.114435860161691
4.82,0.114637572965074
4.83,0.114838653178298
4.84,0.115039102694417
4.85,0.115238923406789
4.86,0.115438117212227
4.87,0.115636686005159
4.88,0.115834631681691
4.89,0.116031956138526
4.9,0.11622866127367
4.91,0.116424748982357
4.92,0.116620221162778
4.93,0.116815079711824
4.94,0.117009326526022
4.95,0.11720296350137
4.96,0.117395992534809
4.97,0.11758841552124
4.98,0.117780234355587
4.99,0.117971450931228
5,0.118162067142728
5.01,0.118352084881931
5.02,0.118541506039123
5.03,0.118730332504524
5.04,0.118918566168489
5.05,0.11910620891636
5.06,0.11929326263529
5.07,0.119479729209455
5.08,0.119665610521627
5.09,0.119850908453264
5.1,0.120035624882975
5.11,0.120219761688313
5.12,0.120403320745758
5.13,0.120586303927846
5.14,0.120768713105619
5.15,0.1209505501495
5.16,0.121131816924956
5.17,0.12131251529703
5.18,0.121492647128263
5.19,0.121672214277815
5.2,0.121851218602237
5.21,0.122029661956362
5.22,0.122207546192246
5.23,0.122384873159126
5.24,0.122561644701841
5.25,0.122737862664907
5.26,0.122913528887927
5.27,0.123088645208572
5.28,0.123263213460155
5.29,0.123437235475625
5.3,0.123610713081008
5.31,0.123783648102337
5.32,0.123956042360489
5.33,0.124127897673276
5.34,0.124299215856445
5.35,0.124469998719407
5.36,0.124640248071732
5.37,0.124809965716029
5.38,0.124979153455253
5.39,0.125147813084963
5.4,0.125315946397305
5.41,0.125483555184195
5.42,0.125650641229967
5.43,0.125817206317883
5.44,0.125983252224525
5.45,0.126148780726564
5.46,0.126313793592775
5.47,0.126478292590179
5.48,0.126642279481411
5.49,0.126805756024608
5.5,0.126968723974719
5.51,0.127131185080774
5.52,0.127293141091402
5.53,0.127454593746912
5.54,0.127615544784682
5.55,0.127775995941105
5.56,0.127935948942835
5.57,0.128095405516211
5.58,0.128254367381883
5.59,0.128412836256595
5.6,0.128570813852298
5.61,0.128728301877697
5.62,0.128885302034779
5.63,0.129041816023711
5.64,0.129197845538636
5.65,0.12935339226863
5.66,0.129508457901561
5.67,0.129663044116764
5.68,0.129817152590784
5.69,0.129970784996381
5.7,0.13012394300085
5.71,0.130276628266704
5.72,0.130428842452604
5.73,0.130580587211873
5.74,0.130731864192634
5.75,0.130882675041331
5.76,0.131033021396339
5.77,0.131182904892901
5.78,0.131332327160063
5.79,0.131481289825843
5.8,0.131629794508628
5.81,0.131777842826856
5.82,0.131925436390956
5.83,0.132072576806122
5.84,0.132219265676216
5.85,0.132365504598219
5.86,0.132511295162704
5.87,0.132656638959162
5.88,0.132801537569786
5.89,0.132945992571919
5.9,0.133090005538761
5.91,0.133233578038621
5.92,0.133376711634919
5.93,0.133519407886811
5.94,0.133661668347942
5.95,0.13380349456687
5.96,0.133944888087708
5.97,0.134085850448952
5.98,0.13422638318597
5.99,0.134366487828084
6,0.134506165899605
6.01,0.134645418920553
6.02,0.134784248405141
6.03,0.134922655864573
6.04,0.13506064280265
6.05,0.135198210719692
6.06,0.135335361112393
6.07,0.135472095469644
6.08,0.135608415278071
6.09,0.13574432201766
6.1,0.135879817165123
6.11,0.136014902190733
6.12,0.136149578560692
6.13,0.13628384773614
6.14,0.136417711173217
6.15,0.136551170323155
6.16,0.136684226633255
6.17,0.136816881544903
6.18,0.136949136494309
6.19,0.137080992914533
6.2,0.13721245223216
6.21,0.137343515869021
6.22,0.137474185242554
6.23,0.137604461766428
6.24,0.137734346847094
6.25,0.137863841887669
6.26,0.137992948286262
6.27,0.138121667436347
6.28,0.138250000725041
6.29,0.138377949537598
6.3,0.13850551525192
6.31,0.138632699241214
6.32,0.13875950287524
6.33,0.138885927518798
6.34,0.13901197453033
6.35,0.139137645265573
6.36,0.139262941074053
6.37,0.139387863299847
6.38,0.139512413284835
6.39,0.139636592364622
6.4,0.139760401869239
6.41,0.139883843125585
6.42,0.140006917453701
6.43,0.140129626172039
6.44,0.140251970591568
6.45,0.14037395201931
6.46,0.140495571759149
6.47,0.140616831107559
6.48,0.140737731358662
6.49,0.140858273800932
6.5,0.140978459716606
6.51,0.141098290386703
6.52,0.141217767085027
6.53,0.141336891081841
6.54,0.141455663641322
6.55,0.14157408602635
6.56,0.141692159490443
6.57,0.141809885287087
6.58,0.141927264661429
6.59,0.142044298856316
6.6,0.142160989110066
6.61,0.142277336655344
6.62,0.142393342720937
6.63,0.14250900853059
6.64,0.142624335304827
6.65,0.142739324256663
6.66,0.142853976598878
6.67,0.142968293536018
6.68,0.143082276270159
6.69,0.14319592599809
6.7,0.143309243912682
6.71,0.143422231202745
6.72,0.143534889049954
6.73,0.143647218635853
6.74,0.14375922113395
6.75,0.143870897715296
6.76,0.143982249545449
6.77,0.144093277787485
6.78,0.144203983596816
6.79,0.14431436812819
6.8,0.144424432528416
6.81,0.144534177943398
6.82,0.144643605512803
6.83,0.144752716371635
6.84,0.144861511652137
6.85,0.144969992480466
6.86,0.145078159980407
6.87,0.145186015270053
6.88,0.14529355946374
6.89,0.145400793671648
6.9,0.145507718999234
6.91,0.145614336548772
6.92,0.14572064741699
6.93,0.145826652698248
6.94,0.145932353481041
6.95,0.14603775084976
6.96,0.146142845886778
6.97,0.146247639666924
6.98,0.146352133263774
6.99,0.146456327745205
7,0.146560224176862
7.01,0.146663823617912
7.02,0.146767127123776
7.03,0.146870135748127
7.04,0.146972850538236
7.05,0.147075272538951
7.06,0.14717740278941
7.07,0.147279242325842
7.08,0.147380792180504
7.09,0.147482053382052
7.1,0.147583026953465
7.11,0.147683713915763
7.12,0.147784115284005
7.13,0.147884232071792
7.14,0.147984065286975
7.15,0.148083615933325
7.16,0.148182885013137
7.17,0.148281873521439
7.18,0.148380582451937
7.19,0.148479012793103
7.2,0.148577165530595
7.21,0.148675041645684
7.22,0.148772642115739
7.23,0.148869967914377
7.24,0.148967020011905
7.25,0.149063799374439
7.26,0.149160306963485
7.27,0.149256543739
7.28,0.149352510654953
7.29,0.149448208663865
7.3,0.149543638711709
7.31,0.149638801743356
7.32,0.149733698698226
7.33,0.14982833051336
7.34,0.149922698121538
7.35,0.1500168024516
7.36,0.150110644429648
7.37,0.150204224976964
7.38,0.150297545012711
7.39,0.150390605450976
7.4,0.1504834072042
7.41,0.150575951177268
7.42,0.150668238276645
7.43,0.15076026940203
7.44,0.150852045451254
7.45,0.150943567316922
7.46,0.151034835889248
7.47,0.151125852055147
7.48,0.151216616696835
7.49,0.151307130694841
7.5,0.151397394924953
7.51,0.151487410259525
7.52,0.151577177568765
7.53,0.151666697717098
7.54,0.151755971568753
7.55,0.151844999981865
7.56,0.151933783812138
7.57,0.152022323911214
7.58,0.15211062113029
7.59,0.152198676313609
7.6,0.152286490303801
7.61,0.152374063939704
7.62,0.152461398057215
7.63,0.152548493489099
7.64,0.152635351065107
7.65,0.152721971610448
7.66,0.152808355947285
7.67,0.152894504896507
7.68,0.152980419273688
7.69,0.153066099891617
7.7,0.153151547561156
7.71,0.153236763087605
7.72,0.153321747275946
7.73,0.153406500925488
7.74,0.153491024834583
7.75,0.15357531979627
7.76,0.153659386602334
7.77,0.153743226039454
7.78,0.153826838893666
7.79,0.153910225946605
7.8,0.153993387975749
7.81,0.154076325758058
7.82,0.154159040064248
7.83,0.154241531666243
7.84,0.154323801328502
7.85,0.154405849815413
7.86,0.154487677886958
7.87,0.154569286301022
7.88,0.154650675811742
7.89,0.154731847170673
7.9,0.15481280112582
7.91,0.154893538423913
7.92,0.154974059807081
7.93,0.155054366015431
7.94,0.15513445778549
7.95,0.155214335850672
7.96,0.155294000942629
7.97,0.155373453789912
7.98,0.155452695116988
7.99,0.155531725647777
8,0.155610546100923
8.01,0.155689157192587
8.02,0.155767559637692
8.03,0.155845754147832
8.04,0.155923741430797
8.05,0.156001522192333
8.06,0.156079097135542
8.07,0.156156466959385
8.08,0.156233632363366
8.09,0.156310594039591
8.1,0.156387352682263
8.11,0.156463908979014
8.12,0.156540263617179
8.13,0.156616417280922
8.14,0.156692370649606
8.15,0.15676812440296
8.16,0.156843679217293
8.17,0.156919035764171
8.18,0.156994194714493
8.19,0.157069156737276
8.2,0.157143922497568
8.21,0.157218492655687
8.22,0.157292867874848
8.23,0.157367048810509
8.24,0.157441036118354
8.25,0.157514830450511
8.26,0.157588432456529
8.27,0.157661842784075
8.28,0.157735062076744
8.29,0.157808090979011
8.3,0.157880930128855
8.31,0.157953580162698
8.32,0.158026041717077
8.33,0.158098315423043
8.34,0.158170401910273
8.35,0.158242301805889
8.36,0.158314015736081
8.37,0.158385544321644
8.38,0.158456888182682
8.39,0.158528047937934
8.4,0.158599024201049
8.41,0.158669817586097
8.42,0.158740428702234
8.43,0.158810858157392
8.44,0.158881106558137
8.45,0.15895117450676
8.46,0.159021062604725
8.47,0.159090771450189
8.48,0.159160301639616
8.49,0.159229653766076
8.5,0.159298828422655
8.51,0.159367826196391
8.52,0.159436647677048
8.53,0.159505293446612
8.54,0.159573764088529
8.55,0.159642060183384
8.56,0.159710182308444
8.57,0.159778131039862
8.58,0.159845906950466
8.59,0.159913510611826
