"o","l"
0.83,0.391362095506106
0.84,0.383028021799256
0.85,0.37490861097299
0.86,0.366999120601859
0.87,0.359294778617223
0.88,0.351790800572529
0.89,0.344482405011855
0.9,0.337364827098683
0.91,0.330433330652076
0.92,0.323683218727431
0.93,0.317109842869553
0.94,0.310708611156767
0.95,0.304474995146078
0.96,0.298404535821257
0.97,0.292492848637931
0.98,0.286735627752438
0.99,0.28112864951439
1,0.275667775296328
1.01,0.270348953727986
1.02,0.265168222396912
1.03,0.260121709072029
1.04,0.255205632501912
1.05,0.250416302834897
1.06,0.245750121704136
1.07,0.241203582016721
1.08,0.236773267482537
1.09,0.232455851915117
1.1,0.228248098333878
1.11,0.224146857894221
1.12,0.220149068669508
1.13,0.216251754306561
1.14,0.212452022574175
1.15,0.20874706382223
1.16,0.205134149367125
1.17,0.201610629817671
1.18,0.198173933354097
1.19,0.194821563971425
1.2,0.191551099697269
1.21,0.188360190792974
1.22,0.185246557945988
1.23,0.182207990460481
1.24,0.179242344452281
1.25,0.176347541053589
1.26,0.17352156463208
1.27,0.170762461028551
1.28,0.168068335816558
1.29,0.165437352587112
1.3,0.162867731260954
1.31,0.160357746430593
1.32,0.157905725733889
1.33,0.155510048260632
1.34,0.153169142993326
1.35,0.150881487283048
1.36,0.148645605361109
1.37,0.146460066886964
1.38,0.144323485532683
1.39,0.14223451760412
1.4,0.140191860698769
1.41,0.138194252400179
1.42,0.13624046900871
1.43,0.134329324308269
1.44,0.132459668368642
1.45,0.130630386382931
1.46,0.128840397539553
1.47,0.127088653928219
1.48,0.125374139479254
1.49,0.123695868935592
1.5,0.122052886856758
1.51,0.120444266654115
1.52,0.118869109656631
1.53,0.117326544206459
1.54,0.115815724783516
1.55,0.114335831158367
1.56,0.112886067572604
1.57,0.111465661945988
1.58,0.110073865109596
1.59,0.108709950064219
1.6,0.10737321126328
1.61,0.106062963919521
1.62,0.104778543334783
1.63,0.103519304252105
1.64,0.10228462022952
1.65,0.101073883034805
1.66,0.0998865020605636
1.67,0.0987219037589567
1.68,0.0975795310954703
1.69,0.0964588430210787
1.7,0.0953593139622144
1.71,0.0942804333279456
1.72,0.093221705033792
1.73,0.092182647041619
1.74,0.091162790915074
1.75,0.0901616813900342
1.76,0.0891788759595567
1.77,0.0882139444728421
1.78,0.0872664687477191
1.79,0.0863360421962047
1.8,0.0854222694626707
1.81,0.0845247660741947
1.82,0.0836431581026702
1.83,0.0827770818382658
1.84,0.081926183473841
1.85,0.0810901187999421
1.86,0.0802685529100004
1.87,0.0794611599153892
1.88,0.0786676226699821
1.89,0.0778876325038944
1.9,0.0771208889660769
1.91,0.0763670995754564
1.92,0.0756259795803282
1.93,0.0748972517257032
1.94,0.074180646028341
1.95,0.0734758995591926
1.96,0.0727827562330035
1.97,0.0721009666048126
1.98,0.0714302876731248
1.99,0.0707704826895086
2,0.0701213209744022
2.01,0.069482577738915
2.02,0.0688540339124043
2.03,0.0682354759756445
2.04,0.067626695799375
2.05,0.0670274904880569
2.06,0.0664376622286478
2.07,0.0658570181442266
2.08,0.0652853701522967
2.09,0.0647225348276129
2.1,0.0641683332693679
2.11,0.0636225909725966
2.12,0.0630851377036471
2.13,0.0625558073795845
2.14,0.0620344379513877
2.15,0.0615208712908164
2.16,0.0610149530808172
2.17,0.06051653270935
2.18,0.0600254631665243
2.19,0.0595416009449239
2.2,0.059064805943019
2.21,0.0585949413715608
2.22,0.0581318736628563
2.23,0.0576754723828282
2.24,0.0572256101457646
2.25,0.0567821625316728
2.26,0.056345008006144
2.27,0.0559140278426536
2.28,0.0554891060472084
2.29,0.055070129285266
2.3,0.0546569868108549
2.31,0.0542495703978165
2.32,0.0538477742731042
2.33,0.0534514950520682
2.34,0.0530606316756664
2.35,0.0526750853495312
