"o","l"
1.28,0.000516400754441045
1.29,0.000500509819576161
1.3,0.000485241616529883
1.31,0.000470567223491289
1.32,0.000456459253219079
1.33,0.000442891762240802
1.34,0.000429840166028178
1.35,0.000417281159175127
1.36,0.000405192641270379
1.37,0.00039355364728867
1.38,0.000382344282136632
1.39,0.00037154565980707
1.4,0.000361139845959872
1.41,0.000351109804407325
1.42,0.000341439346549812
1.43,0.000332113084413617
1.44,0.000323116386035781
1.45,0.000314435334031629
1.46,0.000306056686314583
1.47,0.000297967839565495
1.48,0.000290156794476576
1.49,0.000282612123342952
1.5,0.000275322939528203
1.51,0.000268278868698812
1.52,0.000261470021738583
1.53,0.000254886969213721
1.54,0.000248520717480106
1.55,0.000242362685940056
1.56,0.00023640468573955
1.57,0.000230638899702361
1.58,0.000225057863256531
1.59,0.000219654446654814
1.6,0.000214421838034911
1.61,0.000209353527382659
1.62,0.000204443291543078
1.63,0.000199685180048922
1.64,0.000195073501460763
1.65,0.000190602810848915
1.66,0.000186267897666263
1.67,0.000182063774408185
1.68,0.000177985665788627
1.69,0.000174028998629495
1.7,0.000170189392115817
1.71,0.000166462648744039
1.72,0.000162844745620386
1.73,0.000159331826271972
1.74,0.00015592019284981
1.75,0.00015260629877866
1.76,0.000149386741742091
1.77,0.000146258257060239
1.78,0.000143217711413742
1.79,0.000140262096794511
1.8,0.000137388524931777
1.81,0.000134594221814787
1.82,0.000131876522664673
1.83,0.000129232866937288
1.84,0.000126660793823394
1.85,0.000124157937813673
1.86,0.000121722024464924
1.87,0.000119350866522521
1.88,0.000117042360031397
1.89,0.00011479448080054
1.9,0.000112605280991627
1.91,0.000110472885775579
1.92,0.000108395490283357
1.93,0.000106371356636163
1.94,0.000104398811122846
1.95,0.000102476241495708
1.96,0.000100602094410375
1.97,9.8774873005867e-05
1.98,9.69931345294572e-05
1.99,9.52554881572354e-05
2,9.3560592829255e-05
2.01,9.19071552713821e-05
2.02,9.029392799252e-05
2.03,8.87197075111838e-05
2.04,8.71833325497729e-05
2.05,8.56836823729678e-05
2.06,8.42196751209366e-05
2.07,8.27902663570399e-05
2.08,8.13944475521127e-05
2.09,8.00312446523248e-05
2.1,7.86997167866071e-05
2.11,7.73989549410216e-05
2.12,7.61280807476874e-05
2.13,7.48862453146043e-05
2.14,7.36726280654017e-05
2.15,7.24864357222703e-05
2.16,7.13269011769316e-05
2.17,7.01932825967252e-05
2.18,6.90848624385354e-05
2.19,6.80009465226582e-05
2.2,6.69408631960882e-05
2.21,6.59039624861029e-05
2.22,6.48896152793852e-05
2.23,6.3897212609629e-05
2.24,6.29261648439376e-05
2.25,6.19759010745073e-05
2.26,6.10458683606733e-05
2.27,6.01355311086307e-05
2.28,5.92443704679598e-05
2.29,5.83718837165133e-05
2.3,5.75175836780904e-05
2.31,5.6680998188938e-05
2.32,5.58616695606678e-05
2.33,5.50591540739358e-05
2.34,5.42730214929967e-05
2.35,5.35028545931432e-05
2.36,5.27482487103146e-05
2.37,5.20088113048416e-05
2.38,5.12841615575397e-05
2.39,5.05739299518405e-05
2.4,4.9877757905436e-05
