"o","l"
4.46,0.0173888444067141
4.47,0.0173203716370677
4.48,0.017252404616577
4.49,0.017184938307848
4.5,0.0171179677355828
4.51,0.017051487985674
4.52,0.0169854942043148
4.53,0.0169199815971287
4.54,0.0168549454283072
4.55,0.0167903810197658
4.56,0.0167262837503128
4.57,0.016662649054832
4.58,0.0165994724234787
4.59,0.0165367494008882
4.6,0.0164744755853992
4.61,0.0164126466282879
4.62,0.0163512582330156
4.63,0.0162903061544899
4.64,0.0162297861983335
4.65,0.0161696942201706
4.66,0.0161100261249196
4.67,0.016050777866103
4.68,0.0159919454451612
4.69,0.0159335249107844
4.7,0.0158755123582514
4.71,0.0158179039287775
4.72,0.0157606958088785
4.73,0.0157038842297398
4.74,0.0156474654665968
4.75,0.015591435838126
4.76,0.015535791705845
4.77,0.0154805294735241
4.78,0.0154256455866018
4.79,0.0153711365316177
4.8,0.0153169988356449
4.81,0.0152632290657411
4.82,0.0152098238284002
4.83,0.0151567797690155
4.84,0.015104093571355
4.85,0.0150517619570368
4.86,0.0149997816850206
4.87,0.0149481495511027
4.88,0.0148968623874193
4.89,0.0148459170619589
4.9,0.0147953104780808
4.91,0.0147450395740428
4.92,0.0146951013225334
4.93,0.0146454927302133
4.94,0.0145962108372647
4.95,0.0145472527169446
4.96,0.0144986154751465
4.97,0.01445029624997
4.98,0.0144022922112947
4.99,0.0143546005603627
5,0.0143072185293656
5.01,0.0142601433810372
5.02,0.0142133724082566
5.03,0.0141669029336518
5.04,0.0141207323092129
5.05,0.0140748579159094
5.06,0.0140292771633143
5.07,0.0139839874892327
5.08,0.0139389863593379
5.09,0.0138942712668098
5.1,0.0138498397319813
5.11,0.0138056893019893
5.12,0.0137618175504301
5.13,0.0137182220770208
5.14,0.0136749005072658
5.15,0.0136318504921267
5.16,0.0135890697076985
5.17,0.0135465558548904
5.18,0.013504306659111
5.19,0.0134623198699579
5.2,0.0134205932609128
5.21,0.0133791246290381
5.22,0.013337911794683
5.23,0.0132969526011892
5.24,0.0132562449146023
5.25,0.0132157866233892
5.26,0.0131755756381567
5.27,0.0131356098913763
5.28,0.0130958873371112
